ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ ÇöÁö±â¾Ð(hPa)
105,°­¸ª,2020-09-06,1009.5
105,°­¸ª,2020-09-07,986.5
105,°­¸ª,2020-09-08,1002.3
105,°­¸ª,2020-09-09,1005.4
105,°­¸ª,2020-09-10,1005.6
105,°­¸ª,2020-09-11,1013.9
105,°­¸ª,2020-09-12,1014.7
105,°­¸ª,2020-09-13,1013.7
105,°­¸ª,2020-09-14,1010.2
105,°­¸ª,2020-09-15,1010.2
105,°­¸ª,2020-09-16,1005.8
105,°­¸ª,2020-09-17,1005.6
105,°­¸ª,2020-09-18,1007.9
105,°­¸ª,2020-09-19,1010.4
105,°­¸ª,2020-09-20,1012.6
105,°­¸ª,2020-09-21,1016
105,°­¸ª,2020-09-22,1017.6
105,°­¸ª,2020-09-23,1017.2
105,°­¸ª,2020-09-24,1014.3
105,°­¸ª,2020-09-25,1012.1
105,°­¸ª,2020-09-26,1015.1
105,°­¸ª,2020-09-27,1017
105,°­¸ª,2020-09-28,1013.7
105,°­¸ª,2020-09-29,1007.9
105,°­¸ª,2020-09-30,1008.9
105,°­¸ª,2020-10-01,1012.1
105,°­¸ª,2020-10-02,1010.5
105,°­¸ª,2020-10-03,1011.1
105,°­¸ª,2020-10-04,1006.7
105,°­¸ª,2020-10-05,1012.1
105,°­¸ª,2020-10-06,1018.8
105,°­¸ª,2020-10-07,1024.4
105,°­¸ª,2020-10-08,1026.2
105,°­¸ª,2020-10-09,1023
105,°­¸ª,2020-10-10,1018.2
105,°­¸ª,2020-10-11,1013.6
105,°­¸ª,2020-10-12,1010.9
105,°­¸ª,2020-10-13,1016.4
105,°­¸ª,2020-10-14,1020.2
105,°­¸ª,2020-10-15,1022.2
105,°­¸ª,2020-10-16,1019.5
105,°­¸ª,2020-10-17,1019.1
105,°­¸ª,2020-10-18,1018.9
105,°­¸ª,2020-10-19,1021.3
105,°­¸ª,2020-10-20,1022.5
105,°­¸ª,2020-10-21,1015
105,°­¸ª,2020-10-22,1007.8
105,°­¸ª,2020-10-23,1008.2
105,°­¸ª,2020-10-24,1011.1
105,°­¸ª,2020-10-25,1013.1
105,°­¸ª,2020-10-26,1015.7
105,°­¸ª,2020-10-27,1016
105,°­¸ª,2020-10-28,1017.3
105,°­¸ª,2020-10-29,1020.3
105,°­¸ª,2020-10-30,1023.6
105,°­¸ª,2020-10-31,1020.6
105,°­¸ª,2020-11-01,1014.6
105,°­¸ª,2020-11-02,1015.4
105,°­¸ª,2020-11-03,1014.2
105,°­¸ª,2020-11-04,1018.5
105,°­¸ª,2020-11-05,1021.4
105,°­¸ª,2020-11-06,1016
105,°­¸ª,2020-11-07,1011.6
105,°­¸ª,2020-11-08,1015.8
105,°­¸ª,2020-11-09,1019.3
105,°­¸ª,2020-11-10,1023.5
105,°­¸ª,2020-11-11,1027.6
105,°­¸ª,2020-11-12,1024.4
105,°­¸ª,2020-11-13,1024.2
105,°­¸ª,2020-11-14,1026.5
105,°­¸ª,2020-11-15,1021.5
105,°­¸ª,2020-11-16,1023.8
105,°­¸ª,2020-11-17,1021
105,°­¸ª,2020-11-18,1012.8
105,°­¸ª,2020-11-19,1000.3
105,°­¸ª,2020-11-20,1011.1
105,°­¸ª,2020-11-21,1021
105,°­¸ª,2020-11-22,1016
105,°­¸ª,2020-11-23,1021.2
105,°­¸ª,2020-11-24,1023.6
105,°­¸ª,2020-11-25,1021.2
105,°­¸ª,2020-11-26,1023.1
105,°­¸ª,2020-11-27,1019.2
105,°­¸ª,2020-11-28,1022.1
105,°­¸ª,2020-11-29,1023.2
105,°­¸ª,2020-11-30,1028.2
105,°­¸ª,2020-12-01,1030.6
105,°­¸ª,2020-12-02,1025.4
105,°­¸ª,2020-12-03,1023
105,°­¸ª,2020-12-04,1023.5
105,°­¸ª,2020-12-05,1023.6
105,°­¸ª,2020-12-06,1022.7
105,°­¸ª,2020-12-07,1021.3
105,°­¸ª,2020-12-08,1023.2
105,°­¸ª,2020-12-09,1020.9
105,°­¸ª,2020-12-10,1016.9
105,°­¸ª,2020-12-11,1014.3
105,°­¸ª,2020-12-12,1013
105,°­¸ª,2020-12-13,1013.2
105,°­¸ª,2020-12-14,1020.7
105,°­¸ª,2020-12-15,1023.3
105,°­¸ª,2020-12-16,1023.3
105,°­¸ª,2020-12-17,1023
105,°­¸ª,2020-12-18,1021.1
105,°­¸ª,2020-12-19,1025
105,°­¸ª,2020-12-20,1025.5
105,°­¸ª,2020-12-21,1022.3
105,°­¸ª,2020-12-22,1020
105,°­¸ª,2020-12-23,1015.9
105,°­¸ª,2020-12-24,1010.8
105,°­¸ª,2020-12-25,1017.3
105,°­¸ª,2020-12-26,1019.4
105,°­¸ª,2020-12-27,1017.4
105,°­¸ª,2020-12-28,1019
105,°­¸ª,2020-12-29,1014.7
105,°­¸ª,2020-12-30,1012.9
105,°­¸ª,2020-12-31,1017.2
105,°­¸ª,2021-01-01,1019.6
105,°­¸ª,2021-01-02,1022.1
105,°­¸ª,2021-01-03,1026.2
105,°­¸ª,2021-01-04,1025.7
105,°­¸ª,2021-01-05,1022.7
105,°­¸ª,2021-01-06,1017.5
105,°­¸ª,2021-01-07,1016.2
105,°­¸ª,2021-01-08,1016.1
105,°­¸ª,2021-01-09,1016.6
105,°­¸ª,2021-01-10,1021.1
105,°­¸ª,2021-01-11,1020.8
105,°­¸ª,2021-01-12,1012.5
105,°­¸ª,2021-01-13,1009.3
105,°­¸ª,2021-01-14,1018.3
105,°­¸ª,2021-01-15,1010.4
105,°­¸ª,2021-01-16,1017.6
105,°­¸ª,2021-01-17,1020.3
105,°­¸ª,2021-01-18,1015.3
105,°­¸ª,2021-01-19,1027.3
105,°­¸ª,2021-01-20,1024.6
105,°­¸ª,2021-01-21,1018.4
105,°­¸ª,2021-01-22,1017.4
105,°­¸ª,2021-01-23,1021.9
105,°­¸ª,2021-01-24,1024.5
105,°­¸ª,2021-01-25,1024.3
105,°­¸ª,2021-01-26,1015.2
105,°­¸ª,2021-01-27,1018.2
105,°­¸ª,2021-01-28,1009.2
105,°­¸ª,2021-01-29,1017.1
105,°­¸ª,2021-01-30,1019.9
105,°­¸ª,2021-01-31,1022.9
105,°­¸ª,2021-02-01,1009.5
105,°­¸ª,2021-02-02,1016.8
105,°­¸ª,2021-02-03,1019.2
105,°­¸ª,2021-02-04,1018.6
105,°­¸ª,2021-02-05,1014.4
105,°­¸ª,2021-02-06,1010
105,°­¸ª,2021-02-07,1015.4
105,°­¸ª,2021-02-08,1020.5
105,°­¸ª,2021-02-09,1021
105,°­¸ª,2021-02-10,1018.5
105,°­¸ª,2021-02-11,1020.2
105,°­¸ª,2021-02-12,1019.3
105,°­¸ª,2021-02-13,1020.3
105,°­¸ª,2021-02-14,1011.2
105,°­¸ª,2021-02-15,1002.3
105,°­¸ª,2021-02-16,1009.2
105,°­¸ª,2021-02-17,1009.6
105,°­¸ª,2021-02-18,1014.5
105,°­¸ª,2021-02-19,1008.2
105,°­¸ª,2021-02-20,1002.8
105,°­¸ª,2021-02-21,1005.5
105,°­¸ª,2021-02-22,1009.8
105,°­¸ª,2021-02-23,1020.2
105,°­¸ª,2021-02-24,1023
105,°­¸ª,2021-02-25,1020.2
105,°­¸ª,2021-02-26,1023.3
105,°­¸ª,2021-02-27,1028.9
105,°­¸ª,2021-02-28,1022.4
105,°­¸ª,2021-03-01,1017
105,°­¸ª,2021-03-02,1022.9
105,°­¸ª,2021-03-03,1025.2
105,°­¸ª,2021-03-04,1019.4
105,°­¸ª,2021-03-05,1015.4
105,°­¸ª,2021-03-06,1029.2
105,°­¸ª,2021-03-07,1025.9
105,°­¸ª,2021-03-08,1024.8
105,°­¸ª,2021-03-09,1019.1
105,°­¸ª,2021-03-10,1026
105,°­¸ª,2021-03-11,1021
105,°­¸ª,2021-03-12,1020.2
105,°­¸ª,2021-03-13,1018.4
105,°­¸ª,2021-03-14,1015.3
105,°­¸ª,2021-03-15,1011.1
105,°­¸ª,2021-03-16,1008.8
105,°­¸ª,2021-03-17,1016.8
105,°­¸ª,2021-03-18,1019.3
105,°­¸ª,2021-03-19,1018.9
105,°­¸ª,2021-03-20,1010.8
105,°­¸ª,2021-03-21,1007.3
105,°­¸ª,2021-03-22,1013.7
105,°­¸ª,2021-03-23,1013.7
105,°­¸ª,2021-03-24,1014.4
105,°­¸ª,2021-03-25,1015.1
105,°­¸ª,2021-03-26,1017.1
105,°­¸ª,2021-03-27,1009.4
105,°­¸ª,2021-03-28,996.4
105,°­¸ª,2021-03-29,1000.9
105,°­¸ª,2021-03-30,1007.5
105,°­¸ª,2021-03-31,1012.5
105,°­¸ª,2021-04-01,1020.6
105,°­¸ª,2021-04-02,1020
105,°­¸ª,2021-04-03,1013.4
105,°­¸ª,2021-04-04,1016.1
105,°­¸ª,2021-04-05,1019.9
105,°­¸ª,2021-04-06,1014.1
105,°­¸ª,2021-04-07,1014
105,°­¸ª,2021-04-08,1015.3
105,°­¸ª,2021-04-09,1024.9
105,°­¸ª,2021-04-10,1027.2
105,°­¸ª,2021-04-11,1025.5
105,°­¸ª,2021-04-12,1014.9
105,°­¸ª,2021-04-13,1005.5
105,°­¸ª,2021-04-14,1012.6
105,°­¸ª,2021-04-15,1013.8
105,°­¸ª,2021-04-16,1010.4
105,°­¸ª,2021-04-17,1009.4
105,°­¸ª,2021-04-18,1009.6
105,°­¸ª,2021-04-19,1008.6
105,°­¸ª,2021-04-20,1015.3
105,°­¸ª,2021-04-21,1018.6
105,°­¸ª,2021-04-22,1018.2
105,°­¸ª,2021-04-23,1021
105,°­¸ª,2021-04-24,1018
105,°­¸ª,2021-04-25,1020.8
105,°­¸ª,2021-04-26,1017.7
105,°­¸ª,2021-04-27,1012.6
105,°­¸ª,2021-04-28,1010.3
105,°­¸ª,2021-04-29,1004.3
105,°­¸ª,2021-04-30,1000.9
105,°­¸ª,2021-05-01,1001
105,°­¸ª,2021-05-02,1011.2
105,°­¸ª,2021-05-03,1011.7
105,°­¸ª,2021-05-04,1004.9
105,°­¸ª,2021-05-05,1005.6
105,°­¸ª,2021-05-06,1010.2
105,°­¸ª,2021-05-07,999.5
105,°­¸ª,2021-05-08,997.7
105,°­¸ª,2021-05-09,1003
105,°­¸ª,2021-05-10,1009.3
105,°­¸ª,2021-05-11,1013.4
105,°­¸ª,2021-05-12,1011.9
105,°­¸ª,2021-05-13,1009.6
105,°­¸ª,2021-05-14,1009.7
105,°­¸ª,2021-05-15,1004.9
105,°­¸ª,2021-05-16,1002.4
105,°­¸ª,2021-05-17,1005.5
105,°­¸ª,2021-05-18,1006.5
105,°­¸ª,2021-05-19,1006.2
105,°­¸ª,2021-05-20,1003.6
105,°­¸ª,2021-05-21,1002.5
105,°­¸ª,2021-05-22,1003.7
105,°­¸ª,2021-05-23,1004.5
105,°­¸ª,2021-05-24,1002.4
105,°­¸ª,2021-05-25,1002.2
105,°­¸ª,2021-05-26,1003
105,°­¸ª,2021-05-27,997.5
105,°­¸ª,2021-05-28,997.1
105,°­¸ª,2021-05-29,1001.6
105,°­¸ª,2021-05-30,1006.3
105,°­¸ª,2021-05-31,1009.9
105,°­¸ª,2021-06-01,1010.5
105,°­¸ª,2021-06-02,1010
105,°­¸ª,2021-06-03,1000.8
105,°­¸ª,2021-06-04,995.8
105,°­¸ª,2021-06-05,995.7
105,°­¸ª,2021-06-06,1002.2
105,°­¸ª,2021-06-07,1008.7
105,°­¸ª,2021-06-08,1013
105,°­¸ª,2021-06-09,1013.2
105,°­¸ª,2021-06-10,1010.1
105,°­¸ª,2021-06-11,1005.6
105,°­¸ª,2021-06-12,1009.1
105,°­¸ª,2021-06-13,1006.1
105,°­¸ª,2021-06-14,1004.9
105,°­¸ª,2021-06-15,1003.9
105,°­¸ª,2021-06-16,1006.2
105,°­¸ª,2021-06-17,1004
105,°­¸ª,2021-06-18,996.5
105,°­¸ª,2021-06-19,997.6
105,°­¸ª,2021-06-20,997.5
105,°­¸ª,2021-06-21,1002.8
105,°­¸ª,2021-06-22,1008.2
105,°­¸ª,2021-06-23,1009.7
105,°­¸ª,2021-06-24,1008.5
105,°­¸ª,2021-06-25,1007.4
105,°­¸ª,2021-06-26,1007.7
105,°­¸ª,2021-06-27,1006.4
105,°­¸ª,2021-06-28,1004.2
105,°­¸ª,2021-06-29,1003.8
105,°­¸ª,2021-06-30,1004.9
105,°­¸ª,2021-07-01,1005.2
105,°­¸ª,2021-07-02,1008.9
105,°­¸ª,2021-07-03,1007.4
105,°­¸ª,2021-07-04,1001.4
105,°­¸ª,2021-07-05,1005
105,°­¸ª,2021-07-06,1003.9
105,°­¸ª,2021-07-07,1004.6
105,°­¸ª,2021-07-08,1003.7
105,°­¸ª,2021-07-09,1003.1
105,°­¸ª,2021-07-10,1004.3
105,°­¸ª,2021-07-11,1005.5
105,°­¸ª,2021-07-12,1006.5
105,°­¸ª,2021-07-13,1007.9
105,°­¸ª,2021-07-14,1010.1
105,°­¸ª,2021-07-15,1012.5
105,°­¸ª,2021-07-16,1012.8
105,°­¸ª,2021-07-17,1011
105,°­¸ª,2021-07-18,1009.7
105,°­¸ª,2021-07-19,1010.5
105,°­¸ª,2021-07-20,1011.7
105,°­¸ª,2021-07-21,1011.1
105,°­¸ª,2021-07-22,1009.6
105,°­¸ª,2021-07-23,1007.1
105,°­¸ª,2021-07-24,1006.4
105,°­¸ª,2021-07-25,1005.1
105,°­¸ª,2021-07-26,1002.9
105,°­¸ª,2021-07-27,1001.6
105,°­¸ª,2021-07-28,1001
105,°­¸ª,2021-07-29,998.9
105,°­¸ª,2021-07-30,997.3
105,°­¸ª,2021-07-31,997
105,°­¸ª,2021-08-01,997.8
105,°­¸ª,2021-08-02,999.8
105,°­¸ª,2021-08-03,1004.3
105,°­¸ª,2021-08-04,1004.7
105,°­¸ª,2021-08-05,1002.2
105,°­¸ª,2021-08-06,1000.3
105,°­¸ª,2021-08-07,1000.7
105,°­¸ª,2021-08-08,1002.1
105,°­¸ª,2021-08-09,1002
105,°­¸ª,2021-08-10,1005.8
105,°­¸ª,2021-08-11,1008.3
105,°­¸ª,2021-08-12,1008.1
105,°­¸ª,2021-08-13,1005.3
105,°­¸ª,2021-08-14,1006.9
105,°­¸ª,2021-08-15,1013.1
105,°­¸ª,2021-08-16,1013.5
105,°­¸ª,2021-08-17,1009.2
105,°­¸ª,2021-08-18,1009.3
105,°­¸ª,2021-08-19,1010.6
105,°­¸ª,2021-08-20,1010.1
105,°­¸ª,2021-08-21,1000.5
105,°­¸ª,2021-08-22,1003.2
105,°­¸ª,2021-08-23,1005.9
105,°­¸ª,2021-08-24,998.1
105,°­¸ª,2021-08-25,1003.9
105,°­¸ª,2021-08-26,1008
105,°­¸ª,2021-08-27,1008.7
105,°­¸ª,2021-08-28,1009
105,°­¸ª,2021-08-29,1009.4
105,°­¸ª,2021-08-30,1011.8
105,°­¸ª,2021-08-31,1013.1
105,°­¸ª,2021-09-01,1009.5
105,°­¸ª,2021-09-02,1009
105,°­¸ª,2021-09-03,1008.9
105,°­¸ª,2021-09-04,1014.2
105,°­¸ª,2021-09-05,1017.6
105,°­¸ª,2021-09-06,1016.5
105,°­¸ª,2021-09-07,1006.7
105,°­¸ª,2021-09-08,1007.5
105,°­¸ª,2021-09-09,1010
105,°­¸ª,2021-09-10,1009.3
105,°­¸ª,2021-09-11,1008.5
105,°­¸ª,2021-09-12,1011
105,°­¸ª,2021-09-13,1015.5
105,°­¸ª,2021-09-14,1015.5
105,°­¸ª,2021-09-15,1016.2
105,°­¸ª,2021-09-16,1012
105,°­¸ª,2021-09-17,1009.3
105,°­¸ª,2021-09-18,1012.8
105,°­¸ª,2021-09-19,1014.4
105,°­¸ª,2021-09-20,1010.8
105,°­¸ª,2021-09-21,1001.2
105,°­¸ª,2021-09-22,1003.3
105,°­¸ª,2021-09-23,1012.1
105,°­¸ª,2021-09-24,1021.2
105,°­¸ª,2021-09-25,1022.2
105,°­¸ª,2021-09-26,1019.5
105,°­¸ª,2021-09-27,1014.9
105,°­¸ª,2021-09-28,1011.6
105,°­¸ª,2021-09-29,1005.4
105,°­¸ª,2021-09-30,1006.1
105,°­¸ª,2021-10-01,1005.7
105,°­¸ª,2021-10-02,1009.8
105,°­¸ª,2021-10-03,1014.6
105,°­¸ª,2021-10-04,1014.9
105,°­¸ª,2021-10-05,1018.3
105,°­¸ª,2021-10-06,1019.5
105,°­¸ª,2021-10-07,1014.4
105,°­¸ª,2021-10-08,1019.9
105,°­¸ª,2021-10-09,1020.7
105,°­¸ª,2021-10-10,1012.3
105,°­¸ª,2021-10-11,1019.4
105,°­¸ª,2021-10-12,1024.6
105,°­¸ª,2021-10-13,1022.9
105,°­¸ª,2021-10-14,1015.1
105,°­¸ª,2021-10-15,1015.9
105,°­¸ª,2021-10-16,1016.8
105,°­¸ª,2021-10-17,1023.1
105,°­¸ª,2021-10-18,1019.4
105,°­¸ª,2021-10-19,1015.9
105,°­¸ª,2021-10-20,1018.3
105,°­¸ª,2021-10-21,1016.7
105,°­¸ª,2021-10-22,1019.4
105,°­¸ª,2021-10-23,1024.3
105,°­¸ª,2021-10-24,1022
105,°­¸ª,2021-10-25,1018.7
105,°­¸ª,2021-10-26,1015.2
105,°­¸ª,2021-10-27,1014
105,°­¸ª,2021-10-28,1020.7
105,°­¸ª,2021-10-29,1023.1
105,°­¸ª,2021-10-30,1020.6
105,°­¸ª,2021-10-31,1019.8
105,°­¸ª,2021-11-01,1018.7
105,°­¸ª,2021-11-02,1017.9
105,°­¸ª,2021-11-03,1015.2
105,°­¸ª,2021-11-04,1015.6
105,°­¸ª,2021-11-05,1018
105,°­¸ª,2021-11-06,1018.7
105,°­¸ª,2021-11-07,1018.5
105,°­¸ª,2021-11-08,1005.4
105,°­¸ª,2021-11-09,1004.8
105,°­¸ª,2021-11-10,1000.9
105,°­¸ª,2021-11-11,1004.9
105,°­¸ª,2021-11-12,1010.9
105,°­¸ª,2021-11-13,1012.9
105,°­¸ª,2021-11-14,1013.1
105,°­¸ª,2021-11-15,1017.5
105,°­¸ª,2021-11-16,1019.6
105,°­¸ª,2021-11-17,1018.9
105,°­¸ª,2021-11-18,1012.8
105,°­¸ª,2021-11-19,1013
105,°­¸ª,2021-11-20,1017.2
105,°­¸ª,2021-11-21,1012.1
105,°­¸ª,2021-11-22,1007.9
105,°­¸ª,2021-11-23,1009.9
105,°­¸ª,2021-11-24,1011
105,°­¸ª,2021-11-25,1012.2
105,°­¸ª,2021-11-26,1020.6
105,°­¸ª,2021-11-27,1030.3
105,°­¸ª,2021-11-28,1027.9
105,°­¸ª,2021-11-29,1020.9
105,°­¸ª,2021-11-30,1004.4
105,°­¸ª,2021-12-01,1012.4
105,°­¸ª,2021-12-02,1012.5
105,°­¸ª,2021-12-03,1012.1
105,°­¸ª,2021-12-04,1020.5
105,°­¸ª,2021-12-05,1025
105,°­¸ª,2021-12-06,1022.4
105,°­¸ª,2021-12-07,1026.2
105,°­¸ª,2021-12-08,1029.2
105,°­¸ª,2021-12-09,1026
105,°­¸ª,2021-12-10,1020.3
105,°­¸ª,2021-12-11,1020.3
105,°­¸ª,2021-12-12,1017.8
105,°­¸ª,2021-12-13,1020.5
105,°­¸ª,2021-12-14,1015.4
105,°­¸ª,2021-12-15,1015.2
105,°­¸ª,2021-12-16,1013
105,°­¸ª,2021-12-17,1014.5
105,°­¸ª,2021-12-18,1018.8
105,°­¸ª,2021-12-19,1015.2
105,°­¸ª,2021-12-20,1011.2
105,°­¸ª,2021-12-21,1011.1
105,°­¸ª,2021-12-22,1019.3
105,°­¸ª,2021-12-23,1020.3
105,°­¸ª,2021-12-24,1017.1
105,°­¸ª,2021-12-25,1022.3
105,°­¸ª,2021-12-26,1025.2
105,°­¸ª,2021-12-27,1022.7
105,°­¸ª,2021-12-28,1021.4
105,°­¸ª,2021-12-29,1013.4
105,°­¸ª,2021-12-30,1017.5
105,°­¸ª,2021-12-31,1023.2
105,°­¸ª,2022-01-01,1024.9
105,°­¸ª,2022-01-02,1019.6
105,°­¸ª,2022-01-03,1019.1
105,°­¸ª,2022-01-04,1022.2
105,°­¸ª,2022-01-05,1024.6
105,°­¸ª,2022-01-06,1023.4
105,°­¸ª,2022-01-07,1024
105,°­¸ª,2022-01-08,1017.5
105,°­¸ª,2022-01-09,1018.2
105,°­¸ª,2022-01-10,1015.4
105,°­¸ª,2022-01-11,1011.3
105,°­¸ª,2022-01-12,1014.6
105,°­¸ª,2022-01-13,1013.2
105,°­¸ª,2022-01-14,1018.7
105,°­¸ª,2022-01-15,1017.1
105,°­¸ª,2022-01-16,1017
105,°­¸ª,2022-01-17,1020.4
105,°­¸ª,2022-01-18,1022.7
105,°­¸ª,2022-01-19,1019.2
105,°­¸ª,2022-01-20,1025
105,°­¸ª,2022-01-21,1027.1
105,°­¸ª,2022-01-22,1022.8
105,°­¸ª,2022-01-23,1020.1
105,°­¸ª,2022-01-24,1021.1
105,°­¸ª,2022-01-25,1016.8
105,°­¸ª,2022-01-26,1018.4
105,°­¸ª,2022-01-27,1019.4
105,°­¸ª,2022-01-28,1018
105,°­¸ª,2022-01-29,1015.1
105,°­¸ª,2022-01-30,1016.7
105,°­¸ª,2022-01-31,1018.3
105,°­¸ª,2022-02-01,1017.9
105,°­¸ª,2022-02-02,1020.7
105,°­¸ª,2022-02-03,1020.1
105,°­¸ª,2022-02-04,1017.5
105,°­¸ª,2022-02-05,1017.8
105,°­¸ª,2022-02-06,1020.7
105,°­¸ª,2022-02-07,1022.9
105,°­¸ª,2022-02-08,1022.7
105,°­¸ª,2022-02-09,1021.6
105,°­¸ª,2022-02-10,1018.9
105,°­¸ª,2022-02-11,1021.2
105,°­¸ª,2022-02-12,1022
105,°­¸ª,2022-02-13,1019.8
105,°­¸ª,2022-02-14,1015.2
105,°­¸ª,2022-02-15,1013.1
105,°­¸ª,2022-02-16,1015.6
105,°­¸ª,2022-02-17,1023.3
105,°­¸ª,2022-02-18,1025
105,°­¸ª,2022-02-19,1016.9
105,°­¸ª,2022-02-20,1018.5
105,°­¸ª,2022-02-21,1021.7
105,°­¸ª,2022-02-22,1025
105,°­¸ª,2022-02-23,1026.5
105,°­¸ª,2022-02-24,1022.6
105,°­¸ª,2022-02-25,1019.5
105,°­¸ª,2022-02-26,1011
105,°­¸ª,2022-02-27,1014.6
105,°­¸ª,2022-02-28,1015.6
105,°­¸ª,2022-03-01,1009.1
105,°­¸ª,2022-03-02,1010.5
105,°­¸ª,2022-03-03,1013.1
105,°­¸ª,2022-03-04,1005.4
105,°­¸ª,2022-03-05,1006.8
105,°­¸ª,2022-03-06,1015.7
105,°­¸ª,2022-03-07,1015.8
105,°­¸ª,2022-03-08,1014.5
105,°­¸ª,2022-03-09,1018.3
105,°­¸ª,2022-03-10,1014.6
105,°­¸ª,2022-03-11,1012.4
105,°­¸ª,2022-03-12,1013.6
105,°­¸ª,2022-03-13,1011.1
105,°­¸ª,2022-03-14,1007.6
105,°­¸ª,2022-03-15,1009
105,°­¸ª,2022-03-16,1012.3
105,°­¸ª,2022-03-17,1020.6
105,°­¸ª,2022-03-18,1012
105,°­¸ª,2022-03-19,1008.4
105,°­¸ª,2022-03-20,1014.8
105,°­¸ª,2022-03-21,1020.5
105,°­¸ª,2022-03-22,1019.4
105,°­¸ª,2022-03-23,1012.9
105,°­¸ª,2022-03-24,1015.1
105,°­¸ª,2022-03-25,1012.7
105,°­¸ª,2022-03-26,998.6
105,°­¸ª,2022-03-27,1009.9
105,°­¸ª,2022-03-28,1022.4
105,°­¸ª,2022-03-29,1019.1
105,°­¸ª,2022-03-30,1018
105,°­¸ª,2022-03-31,1023.4
105,°­¸ª,2022-04-01,1026.6
105,°­¸ª,2022-04-02,1022.8
105,°­¸ª,2022-04-03,1023.7
105,°­¸ª,2022-04-04,1021.7
105,°­¸ª,2022-04-05,1014.5
105,°­¸ª,2022-04-06,1016.3
105,°­¸ª,2022-04-07,1012.1
105,°­¸ª,2022-04-08,1013.3
105,°­¸ª,2022-04-09,1007.4
105,°­¸ª,2022-04-10,1009.3
105,°­¸ª,2022-04-11,1007.2
105,°­¸ª,2022-04-12,1007.4
105,°­¸ª,2022-04-13,1017.3
105,°­¸ª,2022-04-14,1019
105,°­¸ª,2022-04-15,1016.8
105,°­¸ª,2022-04-16,1012.2
105,°­¸ª,2022-04-17,1012.4
105,°­¸ª,2022-04-18,1012.7
105,°­¸ª,2022-04-19,1012.5
105,°­¸ª,2022-04-20,1009.8
105,°­¸ª,2022-04-21,1006.7
105,°­¸ª,2022-04-22,1003.8
105,°­¸ª,2022-04-23,1008.8
105,°­¸ª,2022-04-24,1004.7
105,°­¸ª,2022-04-25,1006.9
105,°­¸ª,2022-04-26,998.9
105,°­¸ª,2022-04-27,1012.5
105,°­¸ª,2022-04-28,1016.4
105,°­¸ª,2022-04-29,1016.4
105,°­¸ª,2022-04-30,1013.2
105,°­¸ª,2022-05-01,1008.2
105,°­¸ª,2022-05-02,1011
105,°­¸ª,2022-05-03,1012
105,°­¸ª,2022-05-04,1011.2
105,°­¸ª,2022-05-05,1012.5
105,°­¸ª,2022-05-06,1011
105,°­¸ª,2022-05-07,1014.8
105,°­¸ª,2022-05-08,1017
105,°­¸ª,2022-05-09,1016.2
105,°­¸ª,2022-05-10,1014.3
105,°­¸ª,2022-05-11,1011
105,°­¸ª,2022-05-12,1010.4
105,°­¸ª,2022-05-13,1007.4
105,°­¸ª,2022-05-14,1006.8
105,°­¸ª,2022-05-15,1009.3
105,°­¸ª,2022-05-16,1006.6
105,°­¸ª,2022-05-17,1008.9
105,°­¸ª,2022-05-18,1010.6
105,°­¸ª,2022-05-19,1011.2
105,°­¸ª,2022-05-20,1007.8
105,°­¸ª,2022-05-21,1002.9
105,°­¸ª,2022-05-22,1003.4
105,°­¸ª,2022-05-23,1007.4
105,°­¸ª,2022-05-24,1008
105,°­¸ª,2022-05-25,1002.6
105,°­¸ª,2022-05-26,998.5
105,°­¸ª,2022-05-27,995.8
105,°­¸ª,2022-05-28,999
105,°­¸ª,2022-05-29,1000.1
105,°­¸ª,2022-05-30,999.4
105,°­¸ª,2022-05-31,1002.7
105,°­¸ª,2022-06-01,1001.8
105,°­¸ª,2022-06-02,1002.1
105,°­¸ª,2022-06-03,1009.7
105,°­¸ª,2022-06-04,1009.5
105,°­¸ª,2022-06-05,1002.6
105,°­¸ª,2022-06-06,1001.4
105,°­¸ª,2022-06-07,1007.8
105,°­¸ª,2022-06-08,1010.7
105,°­¸ª,2022-06-09,1011.4
105,°­¸ª,2022-06-10,1010.8
105,°­¸ª,2022-06-11,1012.3
105,°­¸ª,2022-06-12,1011.8
105,°­¸ª,2022-06-13,1010.2
105,°­¸ª,2022-06-14,1010
105,°­¸ª,2022-06-15,1005.2
105,°­¸ª,2022-06-16,1003.2
105,°­¸ª,2022-06-17,1002.8
105,°­¸ª,2022-06-18,1002.5
105,°­¸ª,2022-06-19,1002.6
105,°­¸ª,2022-06-20,1001
105,°­¸ª,2022-06-21,1000.9
105,°­¸ª,2022-06-22,1002.6
105,°­¸ª,2022-06-23,996.3
105,°­¸ª,2022-06-24,991.6
105,°­¸ª,2022-06-25,998.9
105,°­¸ª,2022-06-26,1003.8
105,°­¸ª,2022-06-27,1003.9
105,°­¸ª,2022-06-28,997.9
105,°­¸ª,2022-06-29,999.7
105,°­¸ª,2022-06-30,1007.4
105,°­¸ª,2022-07-01,1010.4
105,°­¸ª,2022-07-02,1009.4
105,°­¸ª,2022-07-03,1005
105,°­¸ª,2022-07-04,1002.6
105,°­¸ª,2022-07-05,1003.4
105,°­¸ª,2022-07-06,1006.5
105,°­¸ª,2022-07-07,1002.7
105,°­¸ª,2022-07-08,998.1
105,°­¸ª,2022-07-09,999.3
