0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
춘천시,중앙로,0.026,0.015,0.014,0.015,0.017,0.022,0.027,0.019,0.012,0.008,0.005,0.007,0.009,0.018,0.021,0.024,0.022,0.026,0.029,0.019,0.021,0.027,0.008,0.005,0.018,0.018,0.017,0.024,0.025,0.032,0.021,-
춘천시,석사동,0.028,0.016,0.015,0.006,0.011,0.022,0.021,0.018,0.015,0.009,0.008,0.01,0.014,0.021,0.024,0.027,0.025,0.024,0.035,0.022,0.026,0.028,0.011,0.009,0.02,0.022,0.021,0.024,0.024,0.034,0.024,-
춘천시,신사우동,0.015,0.008,0.005,0.011,0.012,0.013,0.013,0.008,0.005,0.006,0.003,0.005,0.005,0.011,0.012,0.016,0.012,0.012,0.019,0.016,0.013,0.016,0.004,0.003,0.013,0.011,0.012,0.012,0.012,0.016,0.012,-
양구군,양구읍,0.016,0.008,0.009,0.008,0.01,0.01,0.01,0.008,0.008,0.007,0.004,0.005,0.006,0.012,0.016,0.015,0.012,0.013,0.018,0.018,0.015,0.016,0.006,0.004,0.012,0.011,0.013,0.013,0.014,0.021,0.016,-
원주시,중앙동,0.032,0.021,0.022,0.025,0.025,0.026,0.026,0.017,0.011,0.016,0.015,0.016,0.016,0.023,0.023,0.025,0.028,0.027,0.026,0.032,0.03,0.03,0.008,0.01,0.024,0.024,0.025,0.024,0.025,0.031,0.022,-
원주시,반곡동,0.028,0.018,0.016,0.02,0.021,0.023,0.02,0.014,0.009,0.011,0.012,0.013,0.013,0.018,0.021,0.022,0.024,0.023,0.026,0.023,0.024,0.025,0.011,0.014,0.018,0.023,0.02,0.024,0.024,0.03,0.021,-
원주시,문막읍,0.026,0.015,0.014,0.018,0.019,0.018,0.019,0.015,0.013,0.012,0.014,0.017,0.016,0.017,0.016,0.018,0.022,0.022,0.023,0.025,0.019,0.019,0.01,0.017,0.019,0.019,0.019,0.019,0.021,0.024,0.019,-
원주시,지정면,0.024,0.017,0.016,0.021,0.02,0.02,0.018,0.011,0.011,0.009,0.01,0.01,0.011,0.016,0.015,0.018,0.02,0.021,0.021,0.022,0.021,0.021,0.009,0.01,0.016,0.016,0.019,0.018,0.019,0.025,0.018,-
강릉시,옥천동,0.018,0.012,0.009,0.011,0.016,0.015,0.012,0.012,0.012,0.007,0.006,0.007,0.007,0.009,0.016,0.02,0.015,0.014,0.012,0.016,0.016,0.021,0.007,0.007,0.011,0.015,0.01,0.015,0.015,0.011,0.017,-
동해시,천곡동,0.023,0.014,0.011,0.015,0.019,0.025,0.022,0.014,0.011,0.008,0.005,0.007,0.007,0.013,0.017,0.021,0.02,0.023,0.021,0.019,0.022,0.031,0.008,0.006,0.008,0.013,0.008,0.018,0.024,0.019,0.026,-
삼척시,남양동,0.019,0.014,0.011,0.01,0.014,0.011,0.013,0.009,0.013,0.007,0.009,0.009,0.012,0.009,0.016,0.015,0.015,0.019,0.03,0.021,0.014,0.022,0.007,0.008,0.013,0.019,0.011,0.012,0.014,0.013,0.019,-
평창군,평창읍,0.13,1.176,0.012,0.01,0.011,0.013,0.01,0.007,0.006,0.006,0.006,0.007,0.008,0.01,0.012,1.18,0.013,0.016,0.02,0.02,0.02,0.018,0.009,0.008,0.016,0.018,0.013,0.016,0.02,0.025,0.019,-
정선군,정선읍,0.182,1.176,0.011,0.011,0.01,0.011,0.01,0.008,0.006,0.007,0.006,0.006,0.005,0.01,0.011,1.181,0.012,0.014,0.014,0.012,0.014,0.014,0.008,0.006,1.176,0.01,0.009,0.01,0.013,0.017,0.014,-
횡성군,횡성읍,0.017,0.012,0.012,0.015,0.015,0.014,0.009,0.009,0.008,0.009,0.007,0.01,0.01,0.012,0.013,0.016,0.015,0.015,0.016,0.014,0.015,0.015,0.007,0.007,0.011,0.012,0.012,0.012,0.012,0.015,0.013,-
고성군,상리,0.007,0.004,0.004,0.004,0.006,0.005,0.004,0.004,0.004,0.003,0.002,0.003,0.003,0.004,0.006,0.006,0.005,0.006,0.007,0.008,0.006,0.006,0.004,0.003,0.004,0.003,0.002,0.003,0.005,0.008,0.005,-
양양군,양양읍,0.01,0.006,0.006,0.007,0.008,0.008,0.008,0.005,0.007,0.005,0.003,0.004,0.003,0.005,0.013,0.011,0.009,0.008,0.01,0.012,0.011,0.01,0.005,0.004,0.008,0.006,0.004,0.008,0.007,0.007,0.008,-
속초시,금호동,0.016,0.007,0.007,0.01,0.012,0.021,0.016,0.015,0.008,0.006,0.004,0.005,0.006,0.009,0.014,0.014,0.017,0.017,0.01,0.01,0.012,0.014,0.005,0.004,0.007,0.007,0.006,0.018,0.023,0.022,0.018,-
철원군,갈말읍,0.012,0.007,0.006,0.007,0.009,0.008,0.007,0.007,0.005,0.005,0.005,0.007,0.006,0.01,0.011,0.01,0.009,0.009,0.013,0.009,0.009,0.012,0.007,0.006,0.011,0.009,0.009,0.008,0.012,0.015,0.013,-
홍천군,홍천읍,0.027,0.017,0.014,0.018,0.02,0.019,0.019,0.015,0.012,0.012,0.008,0.011,0.017,0.018,0.023,0.024,0.022,0.022,0.028,0.032,0.021,0.023,0.01,0.009,0.022,0.019,0.021,0.021,0.022,0.025,0.017,-
영월군,영월읍,0.128,0.011,0.012,0.01,0.013,0.011,0.009,0.007,0.007,0.009,0.009,0.009,0.01,0.011,0.01,1.178,0.012,0.013,0.014,0.013,0.016,0.016,0.009,0.009,0.013,0.015,0.013,0.014,0.016,0.022,1.184,-
화천군,화천읍,0.015,0.008,0.008,0.008,0.012,0.011,0.01,0.005,0.007,0.007,0.005,0.007,0.008,0.01,0.011,0.014,0.01,0.012,0.018,0.021,0.014,0.015,0.008,0.006,0.012,0.012,0.011,0.011,0.011,0.017,0.013,-
태백시,황지동,1.236,0.012,0.012,8.174,16.343,0.011,0.011,0.01,0.004,0.005,0.004,0.006,0.008,0.008,0.007,0.013,1.183,0.016,0.009,0.012,0.016,0.014,0.006,0.006,0.007,0.011,0.009,0.013,0.012,0.011,0.011,-
인제군,인제읍,0.013,0.008,0.006,0.008,0.01,0.011,0.007,0.005,0.005,0.003,0.002,0.002,0.004,0.009,0.012,0.015,0.012,0.01,0.014,0.013,0.013,0.01,0.005,0.002,0.008,0.008,0.009,0.012,0.012,0.016,0.013,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.047,0.005,0.012,0.01,0.013,0.015,0.019,0.017,0.014,0.017,0.017,0.017,0.01,0.013,0.323,0.071,0.021,0.008,0.01,0.011,0.091,0.12,0.018,0.02,0.018,0.008,0.006,0.014,0.021,0.02,0.009,0.01
춘천시,중앙로,0.029,0.005,0.017,0.011,0.018,0.025,0.033,0.026,0.02,0.022,0.025,0.022,0.013,0.015,0.021,0.024,0.028,0.007,0.011,0.015,0.027,0.02,0.029,0.03,0.024,0.005,0.005,0.021,0.035,0.03,0.009,0.008
춘천시,석사동,0.032,0.007,0.02,0.016,0.02,0.024,0.029,0.025,0.02,0.019,0.022,0.023,0.016,0.019,0.025,0.028,0.031,0.01,0.016,0.019,0.034,0.029,0.029,0.03,0.026,0.007,0.008,0.025,0.032,0.03,0.012,0.015
춘천시,신사우동,0.02,0.002,0.013,0.006,0.011,0.01,0.016,0.011,0.01,0.014,0.015,0.016,0.008,0.013,0.021,0.024,0.023,0.005,0.01,0.012,0.022,0.017,0.015,0.018,0.015,0.004,0.005,0.02,0.028,0.027,0.005,0.008
양구군,양구읍,0.019,0.005,0.012,0.007,0.01,0.014,0.017,0.018,0.013,0.016,0.015,0.011,0.008,0.011,0.016,0.021,0.018,0.006,0.009,0.011,0.02,0.018,0.017,0.017,0.017,0.005,0.006,0.017,0.018,0.021,0.007,0.008
원주시,중앙동,0.113,0.009,0.018,0.018,0.024,0.023,0.029,0.026,0.024,0.028,0.027,0.028,0.016,0.022,0.031,0.034,0.033,0.013,0.016,0.017,1.682,0.035,0.028,0.031,0.03,0.013,0.011,0.023,0.03,0.027,0.012,0.013
원주시,반곡동,0.033,0.009,0.015,0.015,0.02,0.024,0.028,0.026,0.025,0.027,0.029,0.026,0.015,0.019,0.032,0.033,0.031,0.011,0.013,0.016,0.031,0.029,0.028,0.031,0.031,0.012,0.01,0.022,0.029,0.031,0.015,0.016
원주시,문막읍,0.029,0.008,0.015,0.015,0.021,0.018,0.023,0.022,0.017,0.025,0.024,0.022,0.012,0.019,0.027,0.025,0.023,0.01,0.013,0.015,0.026,0.023,0.025,0.024,0.027,0.011,0.01,0.018,0.028,0.025,0.016,0.016
원주시,지정면,0.027,0.005,0.013,0.009,0.018,0.017,0.023,0.018,0.016,0.025,0.023,0.025,0.013,0.018,0.024,0.026,0.028,0.008,0.011,0.011,0.022,0.025,0.023,0.029,0.023,0.009,0.007,0.017,0.025,0.027,0.013,0.011
강릉시,옥천동,0.019,0.006,0.007,0.012,0.014,0.016,0.02,0.022,0.018,0.023,0.017,0.017,0.01,0.011,0.012,0.015,0.017,0.01,0.009,0.009,0.012,0.014,0.017,0.017,0.015,0.009,0.007,0.01,0.011,0.013,0.01,0.009
동해시,천곡동,0.023,0.005,0.009,0.009,0.014,0.025,0.03,0.017,0.02,0.028,0.021,0.023,0.008,0.016,0.016,0.025,0.02,0.009,0.008,0.008,0.018,0.014,0.016,0.025,0.019,0.011,0.005,0.007,0.024,0.016,0.008,0.008
삼척시,남양동,0.021,0.006,0.009,0.01,0.013,0.012,0.018,0.019,0.016,0.014,0.016,0.017,0.01,0.012,0.018,0.022,0.024,0.01,0.008,0.012,0.024,0.016,0.018,0.017,0.016,0.013,0.008,0.011,0.016,0.015,0.01,0.01
평창군,평창읍,0.13,0.006,0.012,0.01,0.014,0.016,0.016,0.014,0.012,0.016,0.018,0.019,0.01,0.011,2.348,0.016,0.017,0.005,0.007,0.007,0.013,0.017,0.017,0.013,0.015,0.008,0.004,0.011,0.021,0.02,0.008,0.009
정선군,정선읍,0.073,0.004,0.01,0.008,0.009,0.009,0.013,0.013,0.009,0.011,0.013,0.016,0.012,0.012,1.183,0.015,0.022,0.008,0.009,0.008,0.013,0.016,0.018,0.013,0.014,0.01,0.006,0.01,0.015,0.019,0.009,0.007
횡성군,횡성읍,0.023,0.006,0.011,0.009,0.012,0.011,0.013,0.012,0.01,0.014,0.017,0.021,0.012,0.017,0.024,0.025,0.021,0.008,0.012,0.015,0.023,0.023,0.021,0.022,0.022,0.008,0.009,0.017,0.023,0.027,0.012,0.015
고성군,상리,0.008,0.001,0.003,0.003,0.002,0.004,0.006,0.005,0.005,0.006,0.006,0.008,0.003,0.005,0.006,0.011,0.012,0.003,0.003,0.004,0.009,0.007,0.006,0.006,0.005,0.003,0.002,0.003,0.009,0.007,0.004,0.002
양양군,양양읍,0.011,0.003,0.006,0.005,0.005,0.007,0.007,0.008,0.007,0.009,0.006,0.009,0.007,0.005,0.007,0.015,0.013,0.005,0.006,0.006,0.01,0.009,0.01,0.011,0.008,0.004,0.003,0.005,0.007,0.012,0.005,0.005
속초시,금호동,0.018,0.005,0.007,0.007,0.01,0.024,0.021,0.01,0.021,0.026,0.019,0.019,0.007,0.009,0.008,0.016,0.013,0.006,0.007,0.007,0.009,0.009,0.013,0.02,0.011,0.008,0.007,0.007,0.023,0.011,0.008,0.009
철원군,갈말읍,0.018,0.007,0.015,0.008,0.008,0.01,0.017,0.025,0.022,0.015,0.015,0.008,0.006,0.01,0.02,0.015,0.012,0.005,0.01,0.008,0.016,0.012,0.008,0.01,0.011,0.005,0.004,0.018,0.023,0.015,0.007,0.006
홍천군,홍천읍,0.027,0.008,0.019,0.017,0.019,0.02,0.024,0.023,0.009,0.012,0.018,0.018,0.012,0.018,0.024,0.024,0.022,0.009,0.014,0.02,0.027,0.026,0.025,0.024,0.02,0.007,0.01,0.02,0.026,0.027,0.014,0.016
영월군,영월읍,0.295,0.007,0.011,0.011,0.012,0.011,0.014,0.011,0.009,0.011,0.013,0.014,0.012,0.012,3.516,0.015,0.021,0.008,0.007,0.006,0.01,2.347,0.016,0.017,0.016,0.008,0.005,0.008,0.019,0.015,0.008,0.007
화천군,화천읍,0.018,0.005,0.013,0.012,0.009,0.011,0.014,0.011,0.009,0.01,0.012,0.01,0.007,0.011,0.019,0.022,0.017,0.006,0.009,0.015,0.018,0.017,0.014,0.014,0.012,0.005,0.007,0.014,0.019,0.021,0.01,0.01
태백시,황지동,0.071,0.005,0.008,0.007,0.009,0.013,0.015,0.013,0.013,0.016,0.012,0.011,0.008,0.011,0.009,1.175,0.014,0.007,0.007,0.006,0.008,0.013,0.017,0.019,0.019,0.009,0.005,0.006,0.008,0.009,0.008,0.007
인제군,인제읍,0.013,0.002,0.008,0.007,0.008,0.009,0.014,0.012,0.008,0.01,0.01,0.01,0.007,0.007,0.011,0.015,0.015,0.005,0.005,0.007,0.014,0.013,0.012,0.011,0.011,0.003,0.003,0.007,0.009,0.013,0.004,0.005
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.039,0.016,0.015,0.016,0.018,0.071,0.07,0.022,0.022,0.02,0.023,0.012,0.013,0.063,0.016,0.02,0.013,0.012,0.117,0.02,0.016,0.019,0.021,0.017,0.014,0.02,0.067,0.018,0.017,0.013,0.012,0.014
춘천시,중앙로,0.034,0.025,0.02,0.026,0.025,0.034,0.03,0.032,0.037,0.025,0.033,0.009,0.012,0.012,0.02,0.035,0.015,0.011,0.017,0.028,0.027,0.028,0.034,0.025,0.016,0.026,0.022,0.019,0.017,0.012,0.018,0.022
춘천시,석사동,0.038,0.025,0.026,0.024,0.027,0.028,0.029,0.032,0.033,0.031,0.033,0.015,0.019,0.016,0.025,0.033,0.018,0.018,0.023,0.031,0.029,0.031,0.032,0.03,0.02,0.035,0.026,0.026,0.025,0.018,0.021,0.025
춘천시,신사우동,0.022,0.012,0.012,0.015,0.018,0.018,0.017,0.019,0.027,0.021,0.024,0.008,0.011,0.009,0.013,0.023,0.013,0.009,0.013,0.021,0.014,0.014,0.021,0.018,0.008,0.022,0.015,0.012,0.013,0.01,0.008,0.012
양구군,양구읍,0.024,0.013,0.015,0.014,0.016,0.02,0.019,0.021,0.021,0.022,0.023,0.009,0.01,0.008,0.015,0.017,0.011,0.011,0.016,0.019,0.018,0.017,0.022,0.02,0.011,0.021,0.015,0.017,0.015,0.013,0.013,0.016
원주시,중앙동,0.042,0.02,0.023,0.026,0.027,0.032,0.03,0.029,0.034,0.024,0.032,0.021,0.025,0.021,0.025,0.031,0.024,0.025,0.027,0.033,0.031,0.032,0.035,0.03,0.032,0.031,0.031,0.034,0.031,0.027,0.023,0.026
원주시,반곡동,0.039,0.022,0.025,0.025,0.026,0.035,0.034,0.035,0.036,0.025,0.033,0.02,0.022,0.016,0.023,0.033,0.017,0.021,0.024,0.033,0.026,0.031,0.034,0.029,0.028,0.024,0.026,0.03,0.028,0.021,0.019,0.019
원주시,문막읍,0.035,0.016,0.019,0.025,0.027,0.028,0.027,0.03,0.031,0.026,0.033,0.019,0.021,0.015,0.021,0.027,0.019,0.019,0.022,0.029,0.019,0.024,0.028,0.025,0.027,0.026,0.023,0.028,0.025,0.019,0.017,0.017
원주시,지정면,0.031,0.016,0.016,0.024,0.026,0.03,0.03,0.029,0.028,0.02,0.031,0.014,0.02,0.014,0.019,0.023,0.016,0.017,0.021,0.027,0.021,0.022,0.025,0.018,0.011,0.023,0.021,0.022,0.021,0.018,0.014,0.015
강릉시,옥천동,0.023,0.016,0.01,0.012,0.022,0.017,0.019,0.019,0.014,0.022,0.021,0.014,0.01,0.008,0.015,0.014,0.01,0.01,0.015,0.018,0.012,0.018,0.021,0.015,0.025,0.018,0.016,0.018,0.017,0.012,0.012,0.01
동해시,천곡동,0.026,0.026,0.013,0.013,0.015,0.022,0.018,0.031,0.021,0.017,0.035,0.013,0.012,0.008,0.022,0.028,0.011,0.008,0.016,0.019,0.014,0.029,0.025,0.021,0.013,0.023,0.011,0.014,0.013,0.008,0.009,0.01
삼척시,남양동,0.023,0.012,0.015,0.015,0.02,0.016,0.014,0.018,0.018,0.021,0.021,0.015,0.012,0.01,0.015,0.021,0.016,0.011,0.015,0.018,0.011,0.015,0.016,0.014,0.012,0.018,0.018,0.019,0.018,0.015,0.011,0.012
평창군,평창읍,0.076,0.015,0.016,0.012,0.013,1.181,0.015,0.022,0.016,0.017,0.023,0.016,0.014,0.011,0.013,0.022,0.013,0.01,0.011,0.018,0.013,0.012,0.013,0.01,0.006,0.013,0.012,0.015,0.016,0.012,0.011,0.011
정선군,정선읍,0.076,0.013,0.014,0.014,0.014,0.014,0.013,0.018,0.016,0.019,0.018,0.015,0.013,0.008,0.012,0.016,0.011,0.01,1.177,0.016,0.015,0.012,0.013,0.012,0.008,0.014,0.013,0.016,0.016,0.015,0.01,0.011
횡성군,횡성읍,0.03,0.016,0.017,0.021,0.023,0.023,0.024,0.024,0.028,0.023,0.024,0.018,0.02,0.015,0.018,0.023,0.018,0.016,0.02,0.025,0.021,0.019,0.02,0.016,0.014,0.022,0.024,0.022,0.021,0.017,0.014,0.017
고성군,상리,0.009,0.007,0.005,0.004,0.005,0.008,0.005,0.008,0.009,0.012,0.012,0.004,0.003,0.003,0.006,0.005,0.005,0.003,0.005,0.006,0.004,0.006,0.006,0.006,0.006,0.013,0.007,0.007,0.006,0.002,0.005,0.005
양양군,양양읍,0.013,0.007,0.006,0.005,0.01,0.011,0.01,0.011,0.012,0.014,0.015,0.007,0.005,0.005,0.006,0.007,0.008,0.005,0.009,0.008,0.008,0.009,0.013,0.01,0.009,0.009,0.008,0.01,0.008,0.005,0.006,0.007
속초시,금호동,0.024,0.027,0.011,0.009,0.016,0.022,0.023,0.029,0.014,0.017,0.023,0.007,0.008,0.006,0.017,0.019,0.008,0.006,0.014,0.015,0.013,0.027,0.024,0.013,0.014,0.026,0.011,0.022,0.023,0.008,0.014,0.02
철원군,갈말읍,0.015,0.008,0.008,0.01,0.008,0.01,0.009,0.01,0.018,0.01,0.01,0.007,0.009,0.009,0.01,0.015,0.012,0.009,0.01,0.012,0.01,0.011,0.012,0.01,0.008,0.018,0.011,0.01,0.008,0.007,0.006,0.008
홍천군,홍천읍,0.031,0.021,0.021,0.023,0.025,0.024,0.025,0.028,0.032,0.028,0.025,0.014,0.016,0.012,0.018,0.022,0.015,0.014,0.018,0.025,0.022,0.023,0.024,0.023,0.022,0.023,0.022,0.019,0.016,0.011,0.014,0.021
영월군,영월읍,0.133,0.011,0.014,0.013,0.011,0.015,0.014,0.018,0.015,0.013,0.017,0.013,0.011,1.228,0.013,0.02,0.01,0.011,0.011,0.019,0.014,0.011,0.016,0.015,0.007,0.012,1.178,0.015,0.016,0.012,0.009,0.009
화천군,화천읍,0.021,0.012,0.013,0.012,0.014,0.016,0.014,0.017,0.021,0.022,0.021,0.008,0.01,0.009,0.014,0.016,0.014,0.01,0.014,0.016,0.015,0.014,0.014,0.016,0.01,0.016,0.014,0.013,0.014,0.011,0.01,0.012
태백시,황지동,0.128,0.012,0.012,0.012,0.011,0.019,1.18,0.015,0.012,0.012,0.014,0.009,0.01,0.007,0.011,0.013,0.008,0.007,1.175,0.013,0.009,0.016,0.013,0.012,0.009,0.01,0.012,0.016,0.017,0.01,0.01,0.009
인제군,인제읍,0.015,0.008,0.007,0.007,0.012,0.012,0.013,0.013,0.014,0.015,0.014,0.007,0.005,0.004,0.01,0.008,0.008,0.006,0.009,0.011,0.012,0.012,0.013,0.01,0.007,0.01,0.012,0.014,0.012,0.007,0.007,0.007
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.04,0.01,0.008,0.01,0.009,0.007,0.007,0.159,0.114,0.018,0.018,0.019,0.017,0.013,0.131,0.008,0.007,0.011,0.016,0.014,0.006,0.01,0.008,0.108,0.061,0.018,0.014,0.01,0.017,0,0,0
춘천시,중앙로,0.02,0.008,0.008,0.011,0.01,0.007,0.009,0.02,0.022,0.026,0.022,0.025,0.021,0.019,0.021,0.006,0.005,0.015,0.025,0.017,0.005,0.013,0.007,0.012,0.015,0.022,0.015,0.013,0.019,-,-,-
춘천시,석사동,0.025,0.012,0.013,0.017,0.013,0.011,0.013,0.023,0.027,0.031,0.028,0.031,0.032,0.022,0.022,0.008,0.007,0.018,0.026,0.021,0.007,0.016,0.01,0.016,0.018,0.029,0.019,0.015,0.023,-,-,-
춘천시,신사우동,0.014,0.008,0.005,0.008,0.007,0.006,0.007,0.015,0.014,0.013,0.012,0.017,0.014,0.01,0.012,0.005,0.004,0.011,0.014,0.013,0.004,0.011,0.008,0.011,0.011,0.02,0.016,0.011,0.016,-,-,-
양구군,양구읍,0.017,0.014,0.011,0.01,0.011,0.007,0.009,0.013,0.016,0.017,0.016,0.018,0.017,0.013,0.017,0.006,0.006,0.011,0.015,0.012,0.006,0.01,0.006,0.01,0.012,0.021,0.018,0.01,0.016,-,-,-
원주시,중앙동,0.031,0.02,0.014,0.021,0.019,0.016,0.016,0.026,0.033,0.034,0.035,0.036,0.037,0.03,0.028,0.017,0.016,0.021,0.03,0.027,0.011,0.019,0.018,0.019,0.024,0.028,0.02,0.017,0.028,-,-,-
원주시,반곡동,0.026,0.015,0.011,0.017,0.015,0.01,0.013,0.021,0.028,0.031,0.031,0.03,0.029,0.022,0.022,0.013,0.011,0.017,0.027,0.025,0.009,0.015,0.012,0.015,0.02,0.026,0.019,0.014,0.024,-,-,-
원주시,문막읍,0.024,0.013,0.011,0.015,0.015,0.01,0.011,0.02,0.027,0.024,0.028,0.03,0.025,0.02,0.022,0.013,0.012,0.015,0.022,0.02,0.009,0.015,0.015,0.016,0.02,0.023,0.015,0.013,0.019,-,-,-
원주시,지정면,0.02,0.011,0.009,0.012,0.012,0.009,0.009,0.013,0.025,0.022,0.022,0.027,0.024,0.015,0.017,0.01,0.01,0.015,0.02,0.018,0.006,0.011,0.011,0.013,0.017,0.019,0.012,0.01,0.018,-,-,-
강릉시,주문진읍,0.139,-,-,-,-,-,-,-,-,-,-,-,-,-,2.813,0.005,0.003,0.004,0.007,0.009,0.003,0.006,0.004,0.006,0.007,0.011,0.012,0.007,0.012,-,-,-
강릉시,옥천동,0.016,0.008,0.007,0.009,0.008,0.007,0.008,0.015,0.018,0.019,0.017,0.018,0.016,0.013,0.013,0.01,0.008,0.01,0.013,0.014,0.006,0.011,0.008,0.011,0.01,0.015,0.015,0.011,0.019,-,-,-
동해시,천곡동,0.016,0.007,0.007,0.005,0.005,0.004,0.004,0.009,0.014,0.027,0.024,0.029,0.012,0.015,0.015,0.009,0.006,0.007,0.023,0.019,0.005,0.009,0.008,0.01,0.013,0.014,0.014,0.01,0.022,-,-,-
삼척시,남양동,0.016,0.008,0.008,0.009,0.01,0.008,0.007,0.013,0.015,0.013,0.013,0.017,0.015,0.011,0.012,0.009,0.007,0.009,0.015,0.017,0.007,0.011,0.011,0.011,0.013,0.016,0.013,0.011,0.02,-,-,-
평창군,평창읍,0.069,0.011,0.007,0.009,0.007,0.005,0.006,1.175,0.013,0.017,0.014,0.014,0.013,0.01,0.009,0.008,0.005,0.006,0.011,0.011,0.005,0.009,0.008,0.01,0.014,0.019,0.017,0.01,0.016,-,-,-
정선군,정선읍,0.125,0.009,0.008,0.009,0.007,0.005,0.005,2.344,0.015,0.013,0.014,0.013,0.013,0.012,0.012,0.01,0.006,0.009,0.013,0.014,0.006,0.009,0.007,0.009,0.012,0.015,0.014,0.01,0.014,-,-,-
횡성군,횡성읍,0.021,0.015,0.012,0.014,0.011,0.009,0.01,0.018,0.021,0.021,0.024,0.025,0.021,0.017,0.017,0.011,0.011,0.015,0.018,0.016,0.008,0.012,0.012,0.014,0.016,0.022,0.012,0.013,0.018,-,-,-
고성군,상리,0.007,0.004,0.003,0.002,0.002,0.002,0.002,0.005,0.004,0.007,0.007,0.009,0.01,0.006,0.006,0.004,0.003,0.004,0.006,0.009,0.003,0.005,0.003,0.005,0.004,0.01,0.013,0.006,0.008,-,-,-
양양군,양양읍,0.009,0.005,0.004,0.004,0.004,0.004,0.003,0.005,0.008,0.01,0.009,0.009,0.012,0.007,0.008,0.005,0.003,0.006,0.008,0.01,0.004,0.006,0.004,0.005,0.004,0.01,0.01,0.008,0.01,-,-,-
속초시,금호동,0.014,0.008,0.005,0.006,0.005,0.006,0.006,0.01,0.019,0.028,0.022,0.023,0.014,0.011,0.009,0.006,0.006,0.01,0.019,0.012,0.006,0.007,0.006,0.009,0.008,0.01,0.01,0.007,0.015,-,-,-
철원군,갈말읍,0.012,0.006,0.007,0.006,0.007,0.006,0.008,0.009,0.009,0.009,0.009,0.01,0.01,0.006,0.013,0.006,0.006,0.009,0.012,0.008,0.005,0.008,0.007,0.013,0.011,0.016,0.008,0.005,0.013,-,-,-
홍천군,홍천읍,0.023,0.019,0.013,0.013,0.011,0.009,0.01,0.019,0.023,0.025,0.025,0.028,0.026,0.022,0.02,0.01,0.009,0.016,0.02,0.016,0.009,0.014,0.012,0.016,0.018,0.028,0.017,0.014,0.021,-,-,-
영월군,영월읍,0.121,0.008,0.005,0.008,0.008,0.005,0.005,0.008,1.176,0.011,0.012,0.01,0.01,0.006,0.007,0.004,0.006,0.006,0.008,0.01,0.003,0.005,0.005,0.006,1.175,0.01,0.009,0.005,0.009,-,-,-
화천군,화천읍,0.014,0.013,0.009,0.01,0.008,0.006,0.008,0.01,0.013,0.013,0.011,0.014,0.013,0.011,0.013,0.006,0.007,0.01,0.012,0.01,0.007,0.01,0.008,0.008,0.01,0.019,0.021,0.011,0.013,-,-,-
태백시,황지동,0.18,0.007,0.008,0.008,0.007,0.006,0.005,0.01,1.179,0.015,0.016,0.016,0.018,0.014,0.012,0.007,0.006,0.007,0.012,0.01,0.005,0.006,0.007,2.343,0.01,0.011,0.012,0.008,0.012,-,-,-
인제군,인제읍,0.01,0.005,0.003,0.006,0.005,0.003,0.004,0.008,0.011,0.011,0.012,0.013,0.01,0.007,0.01,0.004,0.003,0.006,0.009,0.007,0.003,0.007,0.004,0.005,0.005,0.013,0.012,0.007,0.011,-,-,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.045,0.014,0.206,0.062,0.014,0.007,0.007,0.015,0.02,0.017,0.066,0.016,0.012,0.008,0.009,0.011,0.013,0.008,0.006,0.007,0.007,0.01,0.254,0.014,0.016,0.018,0.01,0.007,0.01,0.013,0.06,0.007
춘천시,중앙로,0.021,0.017,0.015,0.017,0.015,0.006,0.008,0.022,0.027,0.021,0.021,0.017,0.015,0.01,0.011,0.014,0.018,0.008,0.006,0.007,0.007,0.013,0.013,0.015,0.016,0.024,0.013,0.009,0.013,0.016,0.012,0.007
춘천시,석사동,0.025,0.024,0.018,0.022,0.021,0.007,0.011,0.026,0.036,0.025,0.029,0.026,0.018,0.013,0.014,0.015,0.019,0.008,0.003,0.005,0.01,0.015,0.017,0.019,0.018,0.025,0.014,0.009,0.013,0.016,0.016,0.005
춘천시,신사우동,0.016,0.013,0.014,0.014,0.013,0.005,0.009,0.017,0.024,0.017,0.019,0.016,0.01,0.01,0.007,0.012,0.013,0.004,0.003,0.003,0.005,0.01,0.01,0.013,0.016,0.016,0.009,0.006,0.009,0.011,0.009,0.003
